date_time,traffic_volume,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description
2022-02-05 12:00:00,2776,284.8794475366717,0.0,0.0,23,Clear,few clouds
2022-02-05 13:00:00,2653,290.49445897255504,0.0,0.7874831064166009,71,Snow,snow
2022-02-05 14:00:00,2048,285.9967951731327,0.0,0.0,36,Clouds,scattered clouds
2022-02-05 15:00:00,2842,290.6325717790003,1.309090905686741,0.0,72,Rain,heavy rain
2022-02-05 16:00:00,1634,281.86371363848025,2.74743292704252,0.0,61,Rain,moderate rain
2022-02-05 17:00:00,2732,286.31993159904175,0.0,0.0,46,Clear,few clouds
2022-02-05 18:00:00,2962,292.0239172218227,0.0,0.0,49,Clouds,overcast clouds
2022-02-05 19:00:00,3583,293.0967629537128,0.0,0.0,61,Clouds,overcast clouds
2022-02-05 20:00:00,2737,291.49600569045543,0.0,0.0,9,Clear,few clouds
2022-02-05 21:00:00,911,289.80890032885355,0.0,0.0,77,Clear,clear sky
2022-02-05 22:00:00,3061,284.2171298587414,0.3318273996729679,0.0,14,Rain,light rain
2022-02-05 23:00:00,2465,283.4772690323858,0.07609163189735292,0.0,33,Rain,heavy rain
2022-02-06 00:00:00,816,291.34541115215484,0.0,0.10079802771051068,14,Snow,snow
2022-02-06 01:00:00,1650,287.9262977919207,0.8595419164084399,0.0,26,Rain,light rain
2022-02-06 02:00:00,2146,283.0680809386627,0.0,0.0,60,Clear,clear sky
2022-02-06 03:00:00,1899,291.94119578939376,0.0,0.0,53,Clear,clear sky
2022-02-06 04:00:00,2149,284.57766034467784,0.0,0.0,69,Clouds,scattered clouds
2022-02-06 05:00:00,916,294.5041635961023,0.0,0.5087551436278815,65,Snow,snow
2022-02-06 06:00:00,2192,285.07024257272644,0.0,0.0,82,Clear,few clouds
2022-02-06 07:00:00,3137,284.22782027564415,1.3042078548279359,0.0,41,Rain,heavy rain
2022-02-06 08:00:00,4458,284.55522081806805,0.0,0.0,34,Clear,few clouds
2022-02-06 09:00:00,3919,285.9649012620475,0.0,0.0,31,Clear,clear sky
2022-02-06 10:00:00,3823,290.5672227806306,0.29165449769948026,0.0,36,Rain,heavy rain
2022-02-06 11:00:00,2166,286.8227500676387,0.4505291814720329,0.0,18,Rain,moderate rain
2022-02-06 12:00:00,2037,295.6042352787401,0.0,0.0,25,Clear,clear sky
2022-02-06 13:00:00,2328,287.07415498354214,0.0,1.0656596848774746,56,Snow,light snow
2022-02-06 14:00:00,3089,282.3338765534841,0.8002877413753888,0.0,31,Rain,light rain
2022-02-06 15:00:00,2216,288.5891433025682,2.2406046520134044,0.0,74,Rain,heavy rain
2022-02-06 16:00:00,2462,297.6354480093153,0.0,0.0,67,Clouds,overcast clouds
2022-02-06 17:00:00,3648,287.43125614097266,0.0,0.0,5,Clear,clear sky
2022-02-06 18:00:00,3619,278.83631589523856,0.0,1.7193620195092625,68,Snow,snow
2022-02-06 19:00:00,3273,283.18617540428704,0.0,0.0,77,Clouds,scattered clouds
2022-02-06 20:00:00,2331,289.14306586625696,0.13294117734970257,0.0,95,Drizzle,light drizzle
2022-02-06 21:00:00,2309,278.05857020679827,0.0,0.0,19,Clear,clear sky
2022-02-06 22:00:00,2396,295.59799288165004,0.0,0.0,68,Fog,fog
2022-02-06 23:00:00,2871,285.45963545272366,0.0,0.0,57,Clear,few clouds
2022-02-07 00:00:00,3280,272.9983277444789,0.0,0.0,44,Clear,few clouds
2022-02-07 01:00:00,1979,299.79953843828844,0.0,0.0,58,Clear,few clouds
2022-02-07 02:00:00,2204,294.8583367058295,1.1522992340617577,0.0,26,Drizzle,light drizzle
2022-02-07 03:00:00,1987,284.5453005621686,0.0,0.0,11,Clear,clear sky
2022-02-07 04:00:00,2493,283.02251225382054,0.0,0.0,52,Clouds,scattered clouds
2022-02-07 05:00:00,2130,287.02823772770324,0.0,0.0,83,Clear,clear sky
2022-02-07 06:00:00,3719,295.720243838606,0.0,0.0,58,Clear,clear sky
2022-02-07 07:00:00,5951,287.568477130168,0.438298779871391,0.0,14,Rain,light rain
2022-02-07 08:00:00,4137,280.40552972205046,0.0,0.0,64,Mist,mist
2022-02-07 09:00:00,5645,293.97536990622154,0.0,0.0,76,Clear,clear sky
2022-02-07 10:00:00,3369,290.00170194813967,0.0,0.0,77,Clouds,scattered clouds
2022-02-07 11:00:00,3830,280.5455735057186,0.0,0.0,14,Clouds,scattered clouds
2022-02-07 12:00:00,3151,284.0355237983965,0.0,0.0,23,Clear,clear sky
2022-02-07 13:00:00,4198,286.64455390979805,0.0,0.0,43,Mist,mist
2022-02-07 14:00:00,4056,286.7175107957833,0.0,0.0,15,Clouds,scattered clouds
2022-02-07 15:00:00,3884,292.1224735632525,0.0,0.0,90,Fog,fog
2022-02-07 16:00:00,3996,293.00030728529134,0.0,0.0,85,Clear,clear sky
2022-02-07 17:00:00,5027,289.3833532225341,0.0,0.0,91,Clear,clear sky
2022-02-07 18:00:00,5090,292.926776236072,0.0,0.0,57,Clouds,broken clouds
2022-02-07 19:00:00,5776,289.84177445180825,0.0,0.8392973409163855,18,Snow,snow
2022-02-07 20:00:00,3216,282.44286645237486,0.0,0.0,15,Clear,few clouds
2022-02-07 21:00:00,4322,287.73130331254595,0.0,0.0,76,Clear,clear sky
2022-02-07 22:00:00,3438,284.90998271193865,0.05658014645125138,0.0,2,Rain,moderate rain
2022-02-07 23:00:00,3850,293.2790547022307,0.0,0.0,79,Clear,clear sky
2022-02-08 00:00:00,3449,284.06080287449123,0.45809678808743876,0.0,83,Rain,light rain
2022-02-08 01:00:00,2046,289.21808339015286,0.0,0.0,65,Clear,few clouds
2022-02-08 02:00:00,2434,284.3247189179948,0.0,0.0,7,Clouds,broken clouds
2022-02-08 03:00:00,2927,279.39487534823434,0.0,0.0,12,Mist,mist
2022-02-08 04:00:00,2875,287.9379002219724,0.0,0.0,42,Clear,clear sky
2022-02-08 05:00:00,2236,288.9903448195563,0.0,0.60171704308071,67,Snow,light snow
2022-02-08 06:00:00,3341,292.631242657152,0.0,0.0,93,Clear,clear sky
2022-02-08 07:00:00,5283,291.0704850544345,1.6257598004009082,0.0,72,Rain,moderate rain
2022-02-08 08:00:00,6123,281.4016874780884,0.0,0.0,53,Clear,few clouds
2022-02-08 09:00:00,5260,287.37281081014646,0.0,0.0,97,Clear,few clouds
2022-02-08 10:00:00,3639,282.16138347388596,1.6083975655907,0.0,19,Rain,moderate rain
2022-02-08 11:00:00,3386,283.426031411305,0.0,0.0,57,Clouds,broken clouds
2022-02-08 12:00:00,3952,288.9809284387808,0.0,0.0,90,Clouds,broken clouds
2022-02-08 13:00:00,3677,290.0731441730624,0.0,0.0,31,Clear,few clouds
2022-02-08 14:00:00,3098,279.61901144511216,0.0,0.0,41,Clouds,broken clouds
2022-02-08 15:00:00,3115,289.1166755704369,0.0,0.0,73,Clear,clear sky
2022-02-08 16:00:00,2600,288.9946863388476,0.0,0.0,57,Clear,clear sky
2022-02-08 17:00:00,4984,281.86639510100537,0.0,0.0,96,Clouds,scattered clouds
2022-02-08 18:00:00,5796,286.8201634710632,2.2095459745389787,0.0,55,Drizzle,drizzle
2022-02-08 19:00:00,6061,282.15986464074365,0.0,0.0,79,Clouds,scattered clouds
2022-02-08 20:00:00,3942,278.341827877361,0.0,0.0,84,Clear,few clouds
2022-02-08 21:00:00,3877,292.67055474239925,1.7425018299031438,0.0,79,Drizzle,light drizzle
2022-02-08 22:00:00,3536,292.02146922605584,0.0,0.0,73,Clear,few clouds
2022-02-08 23:00:00,3987,286.61471233729173,0.0,0.0,16,Clouds,overcast clouds
2022-02-09 00:00:00,2543,289.72016859316415,0.0,0.0,95,Clear,few clouds
2022-02-09 01:00:00,3302,281.8967770458571,0.041955606689469224,0.0,44,Rain,light rain
2022-02-09 02:00:00,2350,291.7992642790521,0.0,0.0,53,Clear,few clouds
2022-02-09 03:00:00,3071,288.363087144934,0.0,0.0,32,Clouds,overcast clouds
2022-02-09 04:00:00,2837,281.27635208360454,4.367837010067137,0.0,91,Rain,moderate rain
2022-02-09 05:00:00,2767,289.06566497332017,0.0,0.0,3,Mist,mist
2022-02-09 06:00:00,2594,289.3798595224018,0.0,0.0,73,Clear,clear sky
2022-02-09 07:00:00,5864,284.975102469639,0.0,0.0,80,Clear,clear sky
2022-02-09 08:00:00,5336,279.90488226862226,0.0,0.0,69,Clear,clear sky
2022-02-09 09:00:00,5178,285.0680221746137,0.0,1.4947920398094259,88,Snow,light snow
2022-02-09 10:00:00,2858,293.1574859838539,2.8508136016447274,0.0,36,Drizzle,drizzle
2022-02-09 11:00:00,3597,290.95643842271147,0.0,0.0,11,Clear,clear sky
2022-02-09 12:00:00,3616,289.08057925634336,0.0,0.0,62,Clear,clear sky
2022-02-09 13:00:00,2948,284.0385260641253,0.0,0.0,70,Clouds,scattered clouds
2022-02-09 14:00:00,2863,284.60875556893217,0.0,0.0,91,Clouds,broken clouds
2022-02-09 15:00:00,3843,282.9581093754176,0.0,0.0,41,Clear,clear sky
2022-02-09 16:00:00,4035,288.35350268766985,0.0,0.0,43,Clouds,overcast clouds
2022-02-09 17:00:00,5495,288.58785216729876,0.0,0.0,81,Clear,clear sky
2022-02-09 18:00:00,5975,293.17716662864785,0.0,0.0,87,Clear,few clouds
2022-02-09 19:00:00,5356,280.03821679200735,1.1799975010070243,0.0,87,Rain,moderate rain
2022-02-09 20:00:00,3572,286.38181932137223,0.0,0.03496076334662847,92,Snow,snow
2022-02-09 21:00:00,3141,284.1670639324843,0.0,0.054881507759123094,61,Snow,light snow
2022-02-09 22:00:00,2819,287.7401814152062,0.0,0.0,87,Clouds,scattered clouds
2022-02-09 23:00:00,4527,290.8328273718006,1.851462674933979,0.0,73,Drizzle,drizzle
2022-02-10 00:00:00,2965,284.08559017934374,0.0,0.0,73,Clear,few clouds
2022-02-10 01:00:00,1703,291.08626723804986,0.0,0.0,49,Clear,clear sky
2022-02-10 02:00:00,2477,290.37600007695016,0.0,0.0,98,Clear,clear sky
2022-02-10 03:00:00,2349,285.93397817985715,0.0,0.0,12,Clear,few clouds
2022-02-10 04:00:00,2263,292.2192427529366,1.6918924055421303,0.0,15,Rain,moderate rain
2022-02-10 05:00:00,2195,289.9353328738139,0.0,0.0,59,Clear,clear sky
2022-02-10 06:00:00,3790,284.080087313138,0.0,0.0,13,Clouds,overcast clouds
2022-02-10 07:00:00,5809,283.72124952879005,0.0,0.0,60,Clouds,broken clouds
2022-02-10 08:00:00,5601,291.7970439129691,0.0,0.8068381981275823,85,Snow,light snow
2022-02-10 09:00:00,5339,284.7622314450895,0.0,0.0,67,Clouds,overcast clouds
2022-02-10 10:00:00,3521,290.8251740631802,0.0,0.0,76,Clear,clear sky
2022-02-10 11:00:00,4068,281.9745704668383,0.6124449353653353,0.0,14,Rain,heavy rain
2022-02-10 12:00:00,3831,292.4793088178694,0.0,0.0,71,Clouds,overcast clouds
2022-02-10 13:00:00,3636,279.5631528314267,0.0,0.0,39,Clouds,scattered clouds
2022-02-10 14:00:00,3582,279.5555831227622,0.0,0.0,85,Clear,few clouds
2022-02-10 15:00:00,3772,285.1416560269653,0.0,0.0,63,Clear,few clouds
2022-02-10 16:00:00,3365,293.8225449137215,0.0,0.0,63,Clear,clear sky
2022-02-10 17:00:00,5810,292.79480388282366,0.0,0.0,7,Clear,clear sky
2022-02-10 18:00:00,4862,290.93561261617987,0.0,0.0,49,Clear,few clouds
2022-02-10 19:00:00,5194,290.2384038334179,0.0,0.0,27,Clear,few clouds
2022-02-10 20:00:00,3905,283.92835428479304,0.0,0.0,41,Fog,fog
2022-02-10 21:00:00,3033,280.1433640569342,0.0,0.0,63,Clear,few clouds
2022-02-10 22:00:00,2813,294.12718117920673,0.0,0.0,74,Clouds,overcast clouds
2022-02-10 23:00:00,3631,293.2147225032458,0.0,0.0,98,Clouds,broken clouds
2022-02-11 00:00:00,1551,282.6340232672639,0.0,0.0,49,Clouds,overcast clouds
2022-02-11 01:00:00,1750,288.52110853074623,0.0,0.0,37,Clear,few clouds
2022-02-11 02:00:00,2778,286.52715288474377,0.11767741891913061,0.0,67,Rain,heavy rain
2022-02-11 03:00:00,2297,282.38231946839693,3.069232940167632,0.0,42,Rain,light rain
2022-02-11 04:00:00,3042,280.4442884638218,0.0,0.0,99,Fog,fog
2022-02-11 05:00:00,1797,288.88132002658716,0.0,0.0,23,Clear,few clouds
2022-02-11 06:00:00,3553,286.6902023024079,0.0,0.0,13,Clouds,overcast clouds
2022-02-11 07:00:00,5599,285.23638993190406,0.0,0.03285190461837938,16,Snow,light snow
2022-02-11 08:00:00,4814,286.97630653720125,0.0,0.0,91,Clear,few clouds
2022-02-11 09:00:00,5915,287.14251624852454,3.6216184361088364,0.0,9,Rain,moderate rain
2022-02-11 10:00:00,3855,289.0895145138957,0.0,0.0,86,Clear,few clouds
2022-02-11 11:00:00,2795,293.59649895634163,0.0,0.0,97,Clear,few clouds
2022-02-11 12:00:00,3581,292.1716630918609,0.6575387799627513,0.0,79,Drizzle,drizzle
2022-02-11 13:00:00,3792,291.4705241798383,0.0,0.0,38,Clear,clear sky
2022-02-11 14:00:00,3304,285.1814322549613,0.0,0.0,68,Clouds,broken clouds
2022-02-11 15:00:00,2860,283.9877758656982,0.0,0.0,30,Clouds,scattered clouds
2022-02-11 16:00:00,3739,284.1039561130407,0.0,0.0,12,Clear,clear sky
2022-02-11 17:00:00,6505,291.91769464376694,0.9765182450835106,0.0,95,Drizzle,drizzle
2022-02-11 18:00:00,5206,291.3323239585223,0.0,0.0,16,Clear,few clouds
2022-02-11 19:00:00,6184,278.955523030132,0.0,0.0,89,Clear,clear sky
2022-02-11 20:00:00,3223,292.50046428638143,0.0,0.0,66,Clear,clear sky
2022-02-11 21:00:00,3707,288.80216761801415,0.0,0.0,30,Clouds,overcast clouds
2022-02-11 22:00:00,3985,287.60595850858033,0.0,0.0,22,Clear,few clouds
2022-02-11 23:00:00,3595,293.01898962429686,0.0,0.0,84,Clouds,overcast clouds
2022-02-12 00:00:00,1451,288.89068931478994,0.0,0.0,61,Clouds,broken clouds
2022-02-12 01:00:00,1963,283.0622070084092,0.0,0.0,49,Clear,few clouds
2022-02-12 02:00:00,2545,283.71509918780055,1.2064351529733757,0.0,4,Rain,moderate rain
2022-02-12 03:00:00,1750,288.6089888991042,0.0,0.0,48,Clouds,overcast clouds
2022-02-12 04:00:00,1341,288.4094568032179,0.0,1.016405477010039,72,Snow,light snow
2022-02-12 05:00:00,1505,290.5811245193591,0.0,0.14589659427452015,70,Snow,snow
2022-02-12 06:00:00,3659,299.03827293688994,0.0,0.0,82,Fog,fog
2022-02-12 07:00:00,3667,293.7720421481544,0.0,0.0,72,Clear,few clouds
2022-02-12 08:00:00,3302,283.03369939611383,0.0,0.0,10,Clouds,overcast clouds
2022-02-12 09:00:00,3027,287.81119846277466,0.0,0.0,76,Clouds,scattered clouds
2022-02-12 10:00:00,1487,286.04765967623507,0.0,0.0,32,Clear,few clouds
2022-02-12 11:00:00,2581,288.8266730837381,0.0,0.0,68,Mist,mist
2022-02-12 12:00:00,2727,282.5240516683114,0.0,0.0,45,Clear,clear sky
2022-02-12 13:00:00,2201,280.29769311521324,0.0,0.0,61,Clouds,broken clouds
2022-02-12 14:00:00,2392,280.75328475078163,0.0,0.0,37,Clear,clear sky
2022-02-12 15:00:00,1814,275.12521627717877,3.5682290424035576,0.0,0,Rain,light rain
2022-02-12 16:00:00,2466,283.8322423695487,2.087744068570165,0.0,54,Rain,heavy rain
2022-02-12 17:00:00,3840,298.0968039158362,0.0,1.585507288591312,56,Snow,snow
2022-02-12 18:00:00,3332,285.18563010308173,0.0,0.0,62,Clouds,broken clouds
2022-02-12 19:00:00,4445,289.0150244694815,2.921100553890878,0.0,48,Rain,heavy rain
2022-02-12 20:00:00,1981,282.03261262137994,0.0,0.0,59,Clouds,overcast clouds
2022-02-12 21:00:00,2541,283.4697816036844,0.0,0.7996750468440755,33,Snow,snow
2022-02-12 22:00:00,2824,282.50215042511905,0.0,0.0,51,Clear,few clouds
2022-02-12 23:00:00,2361,284.380905101822,0.0,0.0,84,Clouds,overcast clouds
2022-02-13 00:00:00,1505,287.37278305977617,0.0,0.0,54,Clear,clear sky
2022-02-13 01:00:00,885,292.96413797232793,0.6451847789902979,0.0,11,Rain,heavy rain
2022-02-13 02:00:00,2278,294.303072554076,0.0,0.0,31,Clear,few clouds
2022-02-13 03:00:00,1515,290.8163988124651,0.0,0.0,8,Clear,few clouds
2022-02-13 04:00:00,1868,291.1774755370221,0.0,0.0,18,Mist,mist
2022-02-13 05:00:00,1936,285.58373178639357,0.0,0.0,74,Clouds,overcast clouds
2022-02-13 06:00:00,2085,297.8818258878251,0.0,0.0,49,Fog,fog
2022-02-13 07:00:00,3501,283.69235488525806,0.0,0.0,74,Clouds,scattered clouds
2022-02-13 08:00:00,4267,287.1696651558965,0.0,0.0,48,Clouds,overcast clouds
2022-02-13 09:00:00,3041,285.4922971819806,5.68524439017846,0.0,74,Rain,moderate rain
2022-02-13 10:00:00,3463,292.5251105959564,0.0,0.0,13,Clear,few clouds
2022-02-13 11:00:00,2027,285.28564127015716,0.0,0.0,29,Clear,clear sky
2022-02-13 12:00:00,1810,288.33729793933276,1.9866566607810927,0.0,21,Rain,heavy rain
2022-02-13 13:00:00,2466,292.18503684263897,0.0,0.0,14,Clouds,scattered clouds
2022-02-13 14:00:00,3504,282.180006565058,0.0,2.3572193131916417,99,Snow,snow
2022-02-13 15:00:00,1444,290.519642725162,0.0,0.0,65,Clear,clear sky
2022-02-13 16:00:00,2329,289.21797669975757,0.0,0.0,82,Clouds,scattered clouds
2022-02-13 17:00:00,3838,283.4326473401869,0.0,0.0,51,Clear,clear sky
2022-02-13 18:00:00,3616,284.6915754079668,0.0,0.0,4,Clouds,overcast clouds
2022-02-13 19:00:00,3790,286.9227792287328,0.6454651297885208,0.0,2,Rain,light rain
2022-02-13 20:00:00,2040,288.5709368709196,0.0,0.0,97,Clear,few clouds
2022-02-13 21:00:00,2100,294.6946066174987,0.0,0.0,95,Clouds,broken clouds
2022-02-13 22:00:00,2325,296.4810028790727,0.0,0.0,3,Clouds,scattered clouds
2022-02-13 23:00:00,1835,283.75886171949685,1.7732204463951917,0.0,68,Rain,light rain
2022-02-14 00:00:00,2377,300.2676693418545,0.0,0.0,5,Clouds,scattered clouds
2022-02-14 01:00:00,2205,285.2165522940821,0.0,0.0,89,Clear,few clouds
2022-02-14 02:00:00,2164,296.67264968303687,0.0,0.0,20,Fog,fog
2022-02-14 03:00:00,2560,294.6861259248216,0.0,0.0,82,Mist,mist
2022-02-14 04:00:00,1489,282.46615062642627,0.0,0.0,71,Clouds,scattered clouds
2022-02-14 05:00:00,2285,280.472633350334,0.3145079680868034,0.0,84,Rain,light rain
2022-02-14 06:00:00,4758,288.10200900009477,0.0,0.0,60,Clear,few clouds
2022-02-14 07:00:00,4856,292.0254491342827,0.0,0.0,54,Clear,few clouds
2022-02-14 08:00:00,6042,287.6358474472273,0.3692460911790105,0.0,13,Rain,heavy rain
2022-02-14 09:00:00,5427,287.7258639186242,0.0,0.0,59,Clear,few clouds
2022-02-14 10:00:00,3298,289.72071312279917,0.0,0.0,1,Clear,clear sky
2022-02-14 11:00:00,2939,279.68983489119347,0.0,0.0,41,Clouds,broken clouds
2022-02-14 12:00:00,3669,288.06616173793236,0.0,0.0,46,Clear,clear sky
2022-02-14 13:00:00,4326,283.45821267159965,0.0,0.0,73,Clear,clear sky
2022-02-14 14:00:00,3405,285.66778499549673,0.0,0.0,57,Clear,few clouds
2022-02-14 15:00:00,3559,281.1144957972665,0.0,0.0,9,Clouds,overcast clouds
2022-02-14 16:00:00,4105,280.94743203616304,0.18074879820012907,0.0,13,Rain,light rain
2022-02-14 17:00:00,5570,289.12658392852603,0.0,0.0,41,Clear,few clouds
2022-02-14 18:00:00,4613,286.8248548099477,0.0,0.0,63,Clouds,broken clouds
2022-02-14 19:00:00,5449,295.72153621634425,0.0,0.0,11,Clear,few clouds
2022-02-14 20:00:00,4356,285.5965137613858,0.0,0.0,54,Clear,few clouds
2022-02-14 21:00:00,3581,291.24269740365696,0.0,0.0,84,Clear,few clouds
2022-02-14 22:00:00,2229,293.40358774008587,0.0,0.0,92,Clear,few clouds
2022-02-14 23:00:00,3794,288.39522490147175,0.0,0.0,68,Clear,few clouds
2022-02-15 00:00:00,2300,288.7242851579308,0.0,0.7221657995397263,94,Snow,light snow
2022-02-15 01:00:00,1485,293.6493684104467,10.923463476080624,0.0,33,Drizzle,drizzle
2022-02-15 02:00:00,1560,294.16196392733167,1.3614747232744184,0.0,32,Rain,heavy rain
2022-02-15 03:00:00,2887,290.523457717007,0.0,0.0,47,Clear,clear sky
2022-02-15 04:00:00,2033,294.4734506714243,0.0,0.0,1,Clouds,broken clouds
2022-02-15 05:00:00,1946,288.4871879565289,0.8492609480116262,0.0,91,Rain,heavy rain
2022-02-15 06:00:00,3582,282.07844652901844,0.0,0.0,0,Clear,clear sky
2022-02-15 07:00:00,5077,289.08152615949695,0.0,0.0,84,Clear,few clouds
2022-02-15 08:00:00,5450,284.170757427766,0.0,0.0,12,Clouds,scattered clouds
2022-02-15 09:00:00,5298,293.75941283422037,0.0,0.0,28,Clear,clear sky
2022-02-15 10:00:00,3000,286.15339825048426,0.0,0.0,60,Clouds,overcast clouds
2022-02-15 11:00:00,3344,292.00093860618665,0.0,0.0,21,Clear,few clouds
2022-02-15 12:00:00,3821,283.4885423180303,0.0,0.0,21,Clouds,broken clouds
2022-02-15 13:00:00,3620,282.2696773804973,0.8327422607280874,0.0,37,Rain,heavy rain
2022-02-15 14:00:00,3559,286.4361529231541,0.0,0.0,55,Clouds,broken clouds
2022-02-15 15:00:00,4568,280.94554007326303,0.0,0.0,9,Clear,few clouds
2022-02-15 16:00:00,3965,291.4340819012169,0.0,1.3686114716120121,57,Snow,light snow
2022-02-15 17:00:00,5826,293.5956056746752,0.0,0.0,22,Clear,clear sky
2022-02-15 18:00:00,5317,290.4201474637147,0.0,0.0,4,Clouds,broken clouds
2022-02-15 19:00:00,5510,294.4924973866373,0.0,0.0,18,Clear,few clouds
2022-02-15 20:00:00,3384,290.9505655695781,0.0,0.0,26,Clear,clear sky
2022-02-15 21:00:00,3988,285.4219032127468,0.0,0.0,66,Clouds,overcast clouds
2022-02-15 22:00:00,3544,288.0604741567185,0.0,0.0,98,Clear,clear sky
2022-02-15 23:00:00,3711,288.148048715864,0.1343435452170117,0.0,29,Rain,heavy rain
2022-02-16 00:00:00,2480,293.4472160969771,0.0,0.0,18,Clouds,scattered clouds
2022-02-16 01:00:00,2390,287.93664918140564,0.0,0.0,39,Mist,mist
2022-02-16 02:00:00,3869,282.0524472126965,5.549246024127763,0.0,83,Drizzle,drizzle
2022-02-16 03:00:00,2066,280.84830557704714,0.0,0.0,77,Clear,few clouds
2022-02-16 04:00:00,2062,286.57871787879867,0.0,0.0,38,Clear,clear sky
2022-02-16 05:00:00,2747,287.78873956230524,0.0,0.0,72,Clouds,broken clouds
2022-02-16 06:00:00,3302,280.8446111713214,0.0,0.0,96,Clear,clear sky
2022-02-16 07:00:00,5254,293.10061675150223,0.0,0.0,60,Clouds,overcast clouds
2022-02-16 08:00:00,4856,286.5169177814894,0.0,0.0,73,Clear,few clouds
2022-02-16 09:00:00,5645,291.9770183543071,0.0,0.0,46,Clouds,overcast clouds
2022-02-16 10:00:00,3852,283.2589589191272,0.0,0.0,11,Clouds,broken clouds
2022-02-16 11:00:00,3442,292.1368085220839,0.0,0.0,39,Clouds,overcast clouds
2022-02-16 12:00:00,3957,282.4176874849755,0.0,0.0,73,Clear,clear sky
2022-02-16 13:00:00,2670,284.74084203500166,0.0,0.0,29,Clear,few clouds
2022-02-16 14:00:00,3246,285.416639744066,0.0,0.0,74,Clear,few clouds
2022-02-16 15:00:00,3515,286.1238452493384,5.3152732989580365,0.0,44,Rain,light rain
2022-02-16 16:00:00,3013,292.92551535360445,0.0,1.5760077866742277,14,Snow,light snow
2022-02-16 17:00:00,4525,289.3652069582262,1.218926771592707,0.0,0,Rain,moderate rain
2022-02-16 18:00:00,5246,282.56336166313906,0.0,0.0,46,Fog,fog
2022-02-16 19:00:00,5747,282.1118599318206,0.0,0.0,49,Clear,few clouds
2022-02-16 20:00:00,4241,288.28988339791846,0.0,0.0,54,Clouds,broken clouds
2022-02-16 21:00:00,3326,286.3081606854143,0.0,0.0,23,Mist,mist
2022-02-16 22:00:00,3966,288.5259738996407,0.0,0.0,69,Clear,few clouds
2022-02-16 23:00:00,3918,279.2675082272054,0.0,0.02087115969030317,59,Snow,snow
2022-02-17 00:00:00,3009,298.66174838205654,0.0,0.0,8,Clouds,broken clouds
2022-02-17 01:00:00,2224,278.9590300183707,0.0,0.0,13,Fog,fog
2022-02-17 02:00:00,1500,286.4314273095169,0.0,0.0,95,Clear,clear sky
2022-02-17 03:00:00,2435,283.8193527890541,0.0,0.0,28,Clouds,overcast clouds
2022-02-17 04:00:00,1893,281.33133743968995,0.0,0.0,94,Clear,few clouds
2022-02-17 05:00:00,2038,290.63384973133617,0.0,0.0,21,Clear,few clouds
2022-02-17 06:00:00,3449,286.49449795907134,0.0,0.7207872006015825,6,Snow,light snow
2022-02-17 07:00:00,5230,281.7351493811379,0.0,0.0,14,Clouds,overcast clouds
2022-02-17 08:00:00,5470,285.2164467093303,0.0,0.0,51,Clouds,overcast clouds
2022-02-17 09:00:00,5751,290.7975374124362,2.4063983339460258,0.0,88,Rain,light rain
2022-02-17 10:00:00,3416,292.3879200432537,0.0,0.0,45,Clouds,scattered clouds
2022-02-17 11:00:00,3797,295.39214376217234,0.5496662890105689,0.0,26,Drizzle,drizzle
2022-02-17 12:00:00,3607,289.1479465585676,1.061829573917425,0.0,17,Drizzle,drizzle
2022-02-17 13:00:00,4067,284.9588570636127,1.887394077229592,0.0,86,Rain,heavy rain
2022-02-17 14:00:00,3505,284.3490696572445,0.0,0.0,87,Fog,fog
2022-02-17 15:00:00,3560,290.0642392969791,0.0,0.0,68,Clear,clear sky
2022-02-17 16:00:00,3412,294.10099927184626,0.0,0.0,64,Clear,few clouds
2022-02-17 17:00:00,5318,277.62950353117566,0.0,0.0,97,Clear,few clouds
2022-02-17 18:00:00,5008,287.40448671473104,0.6891174856489364,0.0,48,Drizzle,light drizzle
2022-02-17 19:00:00,4958,281.1672841888816,0.0,0.0,59,Clouds,scattered clouds
2022-02-17 20:00:00,3987,287.8745913029539,0.0,0.0,61,Mist,mist
2022-02-17 21:00:00,3058,296.11222772504794,0.0,0.0,18,Clear,few clouds
2022-02-17 22:00:00,3440,278.62288567432347,0.0,0.0,26,Clear,few clouds
2022-02-17 23:00:00,4107,279.2002761750874,0.0,0.0,91,Clouds,scattered clouds
2022-02-18 00:00:00,2223,295.104284080811,0.0,0.0,73,Clear,few clouds
2022-02-18 01:00:00,2814,289.1389536077402,0.0,0.10725631891971912,76,Snow,light snow
2022-02-18 02:00:00,2104,287.4061856166126,0.0,0.0,33,Clouds,scattered clouds
2022-02-18 03:00:00,1874,292.0360613782755,2.157152256293922,0.0,85,Rain,light rain
2022-02-18 04:00:00,1602,296.2876739994441,0.0,0.0,73,Clouds,broken clouds
2022-02-18 05:00:00,3056,288.8616581689847,0.0,0.0,5,Clouds,broken clouds
2022-02-18 06:00:00,3031,287.4465408625142,6.444819925977969,0.0,18,Rain,light rain
2022-02-18 07:00:00,5773,278.06811820878977,0.0,0.0,49,Clear,few clouds
2022-02-18 08:00:00,4900,283.04306226437046,0.4291326539649959,0.0,23,Drizzle,drizzle
2022-02-18 09:00:00,6058,278.21639017501633,0.0,0.0,8,Clouds,overcast clouds
2022-02-18 10:00:00,4703,287.65792756030845,0.0,0.0,15,Clear,few clouds
